1 2 3 4;1 4
453 665;665
94 173 248 311 683 719 773 808 1671;248 683 773 808
493 1898 2078 2302 2405;2078 2302
18 19 1159;19 1159
2057 2487 2516;2487
20 22 139 140;20 22 139
46 316 823 825 1817 2335;823 825
625 626 627 683 808 1261 1278 1620;626 627 1278
15 199 1253 1268 1463 1470 1606 2130 2805;15 1253 1463 1606
449 737 813 814 1617 2161 2287;449
72 1225;72
484 1023 1618;484
152 1265 2338;152 2338
75 265 529 1048 1069 1070 2014;265 529 1070 2014
51 1566 1978;51 1978
871 872 881 1295 1391;872 1295
295 475 2217;475 2217
320 814 825 1134;825
2546 2770;2770
218 357 742 830 917 1044 1444;357 742 830 1444
1283 1622 2185;1622
581 1404;1404
23 833 874;833 874
213 411 648 807 878 1572;807 1572
34 35 805 1331 2349;34 35 2349
774 791 1224 1259;774 791
133 473 690;133
1395 2720;1395
872 1103;872
69 70 174 1138 1770;174 1138
1181 1533 1620;1533
1488 1652;1652
353 781;781
72 73;72
1886 1887;1887
525 1368 1369;1368
661 1274 2231;661 1274
340 776 932 1593 2129;340 776 932 1593
271 272 761 2835;272 761
16 525 690 760 1086 2200;525 690
68 359 379 380 432 1353;68 379 380 1353
32 112 868 1349 1710;32 112 1349 1710
272 287 429 1519;272 287 1519
14 70 1484;14
64 65 249 250 252;65 250
1281 1867;1281
222 676 1492;676 1492
12 94 96 173 311 1138;12 94 311
2 3 181 297 504 621 766 784;2 3 181 297 784
427 1898;1898
190 425 429 529 676 1928;429
271 722 964 1394 1672 1847 2073;722 964 1672 2073
12 13;12
12 13 94 95 311;12 94 311
37 38 1368 1369 2867;37 38
268 426 429;268 429
98 613;613
98 223 224 225 500;225 500
137 277 279 457;137 277 279
46 47 178 823;46
281 1148 2005;281 2005
709 710;709
178 208;178
13 95 173;13 95
366 428 490 1243;366 428
943 1257;943
34 830 1130 1202 2469;1130 1202 2469
962 1677;1677
616 1356;1356
73 587;73
1324 1370 1371;1371
122 376 1489 1862 1932 1934 2921;122 1489 1862 1932
20 139 391;20 139
2763 2764;2763
394 2151 2884;394
363 1307;1307
325 326 328 375 446 668 883 1362 1849;375 668 883 1849
460 544;544
248 625 628 686 1380 1620;625 686 1380 1620
726 744 2323;726
1819 1982;1819
284 748 1873;1873
61 650 755 776;650 755 776
544 801 944 1307 2261;944
962 1445 1446;1445
477 1421;477
330 612;330
650 930;650
1132 2456;2456
1828 2187 2294;1828
1238 2028;2028
20 140 955;140 955
325 649;649
1161 2149 2242;1161 2149
164 1067;1067
642 1103 1111;642 1111
1190 1191 1272 1288;1190 1191 1272
220 232 312 480 578 579 1282 1286 2090;1286 2090
82 245 401 973 1085 2208;82 973 2208
101 393 2759;101
50 51 190 667 1048 1211 1634 1978;50 190 667 1634 1978
460 544;460
1750 2169;2169
533 534 1390 1637 1669 1702;534 1390 1669 1702
20 21 23 494;20 23 494
1726 2294;1726
110 1060;1060
465 467 1046;1046
225 500 933 1771;500 933 1771
102 1385;1385
140 460;140
79 356 918 931;356 918 931
62 132 181 1130 2909;1130 2909
302 325 327 328 1778;325
20 140 396 494;140 396
333 850 1651 1652;333 850
66 896;896
490 833;490
3 765;3
210 303 304 1064 1608;303 1064 1608
120 362 1423;362 1423
674 1227;1227
349 2619;349
376 380 1571 1932 1934 2165;376 380 1571 1932 2165
73 74 127 129 130 131 226 963 1791;74 963 1791
136 137 231 1390 1614 1638 1836;231 1836
213 687 688;213
20 140;140
46 47;47
2 3 765;2 3
210 219 1108 1284 1832;210 1108 1284
500 529 531 566 635 728 1150;500 531 635
886 2032 2557;2032
20 22 23 494 1310;20 494
314 538 2681;314 538
225 494 500 714 933 1214;225 500 714 1214
98 266 453 457 735 1462 1880 2052 2811;457 735
872 1316 1703;872
52 532 678;52 678
2337 2471;2471
134 688 1237;134 1237
1147 2223;2223
789 960 1094 1721 1937;789 1937
248 473 686 1604;248 686 1604
126 160 353 556;126 353
429 1048 1200;1048 1200
143 398 536 569 1255;143 536 1255
46 823 825;823
5 374;374
140 494 638 994 1053 1285 1907 1908;638 994 1285 1907 1908
675 1102;675
413 2597 2749;413
557 1226;1226
2 3 527 603 765;2 3 765
439 441 466 987 1495 1727 1729;439 441 987 1729
360 785 916;785 916
1443 2068;2068
29 1067 1942 1990;1942
401 416 514 1022 1175 1581;401 1022 1175
84 240 242 243 244;242 243 244
127 1026;127
110 218 354 396 397 422 753 867 931 1349;218 354 397 931
484 1828 2238 2401;1828
2 3 106 765 766 1497 2266 2487;2 3 765
87 90 198 285 453 1002 1003 1606;90 453 1003 1606
52 448 851;851
1490 2038;2038
225 313 687 688 959 1854 1899 2076;1899
181 474 525 760 765 2200;525
315 450 825 985 986 1136 1980;450 825 985
248 686 890 912 1896;248 890
330 1233;330
39 1167 1674 1836 2103;39
20 23 139 223 675 1701;20 23
72 76 226 407 1977;76 407
72 1114;72
46 823;46
14 70 355 432 1483 1484 1770 1790 1903;70 1484 1790 1903
68 95 96 112 311 324 1130;68 96 311 324
537 1292 1551;537 1292
208 824 825 2465 2587;208 825 2587
635 1013;635
671 801;801
1419 1778;1419
785 2176;2176
157 277 2076;157 2076
581 1404;1404
1177 1449 1578;1449
301 302 303 304 792;302 304
8 983;8
123 376 379 839 991 1477;123 379 991 1477
440 813 934;813 934
1884 1885;1885
177 467 979 1046 1229;467 979 1229
780 873;873
219 1832 2147;219 2147
195 313 1759;1759
612 1661;1661
800 801;801
194 748 1548;194 748
24 733;24
472 623 672 717 2260;717 2260
127 131;131
301 668;301
325 326;325
320 812 813 831 1620;320 812 831
195 272 410 1853 2780;195 1853 2780
124 125 126;125
25 32 91 427 672 788 1425 1527 1766;32
133 273;133
150 2074 2722;150 2722
622 1921;1921
72 73 131 1791;72 73
62 64 65 66 249 252 1250;62 64 65 249 1250
346 745 1920;745 1920
346 472 745 1814;472 745 1814
216 217 415 416 791 1204 1405 1555 2306;217 415 791 1405
326 810 1362 1565 1923 2405;326 810 1565 1923 2405
245 246 839;839
519 1524;1524
178 179 208 823;178
1040 1056 1542 2223;1056 1542 2223
38 2313;38
12 324;324
319 1020 2003;319
1321 1844;1844
362 1548;362
494 502 611 1060;494 1060
326 446;446
20 21 22 223 851 1605;20 22 223 1605
720 2373;720
65 252 292 1610;252 292 1610
232 544 2263;232 544
20 22 140;20
2756 2895;2756
1063 1167;1167
303 304;303
798 1017 1247;1017 1247
10 82 84 242 243 244 1290;82 84 243
253 1463 1670;253 1670
330 599;599
744 990 1257 2116;1257 2116
643 1263 1497;643 1263
31 813 984;31 813
216 217;217
241 245;245
21 494 2319;494 2319
55 60;55
134 137 167 215 1239 1439;134 137 215 1239
1937 1961;1937
676 1268 1383 1384 1606 1854 2089;1383 1854 2089
650 980 981 1229;980 981 1229
41 1329 2201 2311 2312 2601;2311
26 28 1990;28 1990
302 325 326 327 328 446;328
239 241;241
352 556 557 1063 1754;556 557
73 74 125 127 130 131;125 131
632 1074;632
62 65 250 251 252 1250 1610;62 65 252 1250 1610
12 13;12
20 330;330
331 332 333 850;331 333 850
217 415 1405;217 415
1396 1513 2020 2300;1396 1513
164 322 374 539 1574 1701;374 1574
632 1073 1074;632
210 212 1284 1608;210 1284 1608
1231 1946;1946
163 1618;1618
546 591 682;591
860 1242;860
304 306;306
497 1050 1051 1633;497 1050 1633
326 792;326
1372 1423 1477 2193;1477
366 587;587
245 464 928 1190 2160 2516;1190
556 557 1577;556 557
360 530 1863;360
170 271 272 287;170 271 287
453 1165 1224 1339;453
1235 1236;1236
307 826 914 1687;826 914
190 222 265 1953 2014;190 1953 2014
253 941 1361 1463 1670;941 1361
20 139 140 559;20 139 559
207 208 824 825;208 825
306 660 1317 1827;660 1317
1355 1449;1449
12 94 311;94 311
1875 2155;1875
498 2855;2855
460 544 1076 1452;460 544 1076
878 1032;1032
961 1994;1994
301 385;385
2477 2768;2477
226 2414;226
334 2621;2621
1747 1748 1786 2238 2829;1748 1786 2829
257 529 1928 1953 2014;529 1928 1953 2014
2178 2394;2178
1 3 569 766 1432 1437;1 3 1432 1437
133 287 1002 1028 1200;133 287 1002 1028
103 1386;1386
1323 1885;1885
643 767 1009;767 1009
274 700 1054 1440 1441 2514;700 1054 1440
50 150 667;50 150
241 244 1042;241 1042
72 73 159 587 941;72
73 130;130
20 139 490 561 1310 1538 2014 2405;20 139 490 2014
754 755;755
143 166 167 189;166 167
1650 1857;1857
425 676 1528;676 1528
1012 1184;1184
1339 1379 1947;1379 1947
330 635;330
732 733 936 939 1274 1824;732 733 1274
20 21 500;20 21
872 1295;872
512 1273 1652;1273
405 406 422;422
1235 1236;1235
550 1054;1054
840 1681 2232 2882;840 1681 2882
936 1824;1824
320 812;320
544 944 1076 1077;544 944
360 1558 1863;360
676 695 1312 1439;1312
1095 1395 1396 1900 2127 2482;1396 1900 2127
320 885 914;914
112 239 1041 1710;112 239 1041
22 139 551 711 858 859 2142;22 139 858 859
53 110;53
47 596 812 890;47
15 319 527 1156 1670 2457;1156 1670
54 99 603 1298 1705 1881 2435;54 99 603 2435
19 228;19
385 495;385
674 1232 1373 1843;1373 1843
427 1103;1103
18 165 347 573 1178 1572;573
581 1131;581
62 65 898 900;62 65 900
658 659 945 946;658
82 246 405 406;82 246 405
309 310 952 1211 2415;952 1211 2415
578 699 700 780 873;578 700 780 873
935 1098 1748 1785 1830 2829;1748
20 21;20
340 754 776 932 1593;776 1593
124 637 1633 1653;124 1633
216 455;216
172 321 825 1186;172 825 1186
532 851;532
132 272 663 1286 1549;132 663 1549
123 376 377 839 1478 2091;123 377 839 1478 2091
494 1060 1061 1598;1060 1061
190 265 429 669 670;429 669 670
9 471 660 1061 1605;9 471 660 1061
2533 2557;2533
467 1199 1588 1728 1780 1868 2511;1199 1728 1868
537 664 2349 2350;664 2349 2350
1729 2367;1729
625 683 808;625 808
248 625 1237;248
449 1567;1567
352 1737;1737
527 1064 1156;527 1064
836 903 1448;836 903
280 1224 1295;1224
371 572 644 1263 1264 1265 2042;644 1263 1264 1265
438 545 547 721;438
102 1386;1386
1201 1399;1201
1824 2613;2613
522 523 1541;523
12 324 923 2216 2656;324 923
165 347 441 573 934 1230 2366;441 934
269 270 977 1579;269 977
219 396 435 701 1702 1831 2517;219 435 701
262 286 426 1091 1267 1999;286 426 1999
454 524;524
334 463;463
9 471 517 1304 1305 2148;9 471 517
20 23 232;20
133 170 271 273 480;133 170 273
321 826 1451;826 1451
1067 1475 1763;1475
1082 1678;1082
139 140 410 489 526 615 858 911 1650;139 140
491 656 1295 1801 1894 2079;491 656 1894
79 82 83 84 177 245 246 1230 1290 1320;82 83 84 245 1230
21 140 326 612 649 719 1990;649
325 649 668 719 1849 2151 2456;325
1370 1371;1371
881 1111 1772;881 1772
936 2192;2192
3 181 182 183 603 765 766;3 181 603 765
330 616;616
301 302 307 1419;302 1419
23 2091;23
69 554 1645;1645
1875 2155;1875
62 1559;1559
3 87 92 473 525 692 693;473 525
2 181 765;2 765
624 1130 1350 1596;1130
561 893 908 1243;908 1243
641 924;641
215 676 1692;1692
140 410 489 526 625 683 686 1585;625 683 686 1585
12 62 287 324 653 654 818 874 1761;62
125 126 159 289;126 159 289
303 304 375 584 585 772 1132 1317 1973;375 584
125 159 289 782;125 782
434 593 876 912 988 1189 1197 1220 1435;434 593 1189 1220
213 222 455 1207 2696;222 1207 2696
529 530 644 759 1150 1263 1264;529 759
1232 2069;1232
162 1576;1576
12 94 96 173 311;96 173 311
102 891 892;892
262 610 612 1662 1999;610
248 683 686;683
594 813 832;594 832
1292 1551 2233 2317;1551 2233
375 1309;375
1147 1148 1534 2573;2573
1719 2009 2191;2009
162 374 1666;162
1871 2650;1871
52 357 851 931;52
222 470 696 707;470 707
532 851;532
132 166 454 1782 2820;132 166 1782 2820
12 94 311;12
121 123 376 377 839 2254;123 377 839
325 385 2151;325 2151
1033 1038 1342 1344 1684;1033 1344 1684
190 286 426 429 505 1091 1278;190 429
425 579 1164;579 1164
20 21 22 23 140;21 23 140
658 762 2105;658
326 649 2526;326
3 317 520 873 1034 1342 1345 1920;317 1342 1345 1920
491 916 1302 1809;491 1302
60 396 746;396
1979 2417;1979
2822 2911;2822
65 588 647;647
73 74 127 129 587;74
1203 1339 2697;1339 2697
113 754 777 932 1593 1723;754 932 1593
539 2860;2860
1526 1549;1549
1835 2228;2228
216 217 839 1102;217 1102
637 2064;637
132 453 454;132 453
697 1214 1771;1214
124 374 781;781
87 90 92 132 693;92 132 693
12 174;12
217 416 774 1300 1301 1405 2139;217 416
841 2368;841
887 2162;887
636 983;983
125 126 164;126 164
1002 1503;1002
781 1059;781
185 437 1072;185
1176 1555;1555
177 755 776 931 1349 1593;931 1593
139 660 1342 2577;1342 2577
625 626 905 1380;625 1380
198 1268 1970 2143 2253;1970 2143 2253
13 94 96 174 1138;96 174 1138
248 301 580 686 719 890 1962;248 580 890 1962
765 886 1147 1148 1413 1695;765 886 1413
477 1421 1452 1686;1421 1452
765 1234 1920 2713 2961;765 1920 2961
402 997 1006 1507;402
422 745 1900 1901 1979;1900 1901
13 311;311
34 356 403 829 918 931 1331 1584 2150 2275;356 403 918 931 1331
1472 1473 2246;1472
1050 1362 1757;1050 1362
539 742 830 960;539 830 960
139 194 1788;194
581 1437 2865;581 2865
52 532;52
20 195 248 526 660 813 1601 1609;20 660 813 1609
20 21 22 140;20 21 22
151 1004 2485;1004 2485
257 675 1757;257
253 254;254
17 1327;17
872 1122 1132;1122
124 637 941 1553 2064;124 637
449 451 1980 2160 2161 2287 2507;449 451 2287
20 596 719;20 596
135 136 416;136 416
303 304 375 772 1216;304
374 1570;374
52 532;532
20 22 23 193 248 320 683 813 890;20 193 248 683 813
18 19 2185;18
782 1212 1569;1569
326 375 649;649
426 522 1541;522 1541
706 707 1398;1398
356 397 741 742 917 918 1198;741 742 1198
666 1281 1867 2051;666 1281 1867
248 580 625 686 808;248 580 686 808
81 177 467 650 651 652 754 1046 1230 1342;81 652
521 1677 1807 1808;1807
339 789 1721;789
424 599 815;424
2 3 181 765 1544 2457;2 3 765
1 704;1
841 2368;841
178 179;179
323 1570;323
1235 1323 2672;1323
1406 1409;1409
813 934 1186;813 934
467 2299;467
212 428;428
163 1020;163
150 1627 2255 2577;150 2255 2577
851 2417;2417
8 543 823 824 825 2794;8 823 2794
91 247 364 1043 1239 2681;91 247 364 1043 1239
1096 2333;2333
180 382 383 675;382 383 675
306 813 825 826 831 884 934;813 826 831 884 934
13 94 195 248 911 1278 2316;248 2316
269 345;345
755 931;931
250 321 507 627 1450 1451 1586 2148;321 1586
97 98 180 675;98 180 675
226 963;963
247 273 2100;247 273
31 441 985 1190 1191 1557;31 441 1190 1191 1557
306 307 308;307 308
1395 1396 2482;2482
128 2407 2872;128 2407
1247 1417;1417
1148 1768 2366 2367 2523;2366
500 501;500
225 257 602 1624 2904;225 1624 2904
1606 2140;2140
210 857 1243;210
55 397 411;55
2 223 765 766;765
218 354 357 1044;218 354 357
680 817 1105 2208;680 817
12 13 95 96 173;12 13 95 96
353 557 781 782;781
38 165 313 1162 1605;38 1162
1523 1804 2228;2228
85 789 2187 2584;2584
446 738 771;446
1098 1738 1830 2402;1830
20 22 139 1588;20 22 1588
979 981 1046 1229;979 1229
326 375 649 738 809;326
21 494 1241;494 1241
453 1322;1322
122 363 376 663 1655 1932 1934 2091;1655 1932 1934 2091
2231 2538;2231
402 1507 2074;1507
800 801;800
87 90 92 285 1287 1383;87 90 92 285 1383
281 598 751 837 1457 2518;751 1457 2518
306 421 1444 1806;306 1444
338 839;338
981 1229;1229
20 23 394 853 1392 1877;20 23 394 1392
360 923 1550 1772;360
21 23 140 494;23 140
77 732 1389;77
524 537 664 665;537 664 665
426 803 1436;803
21 22 106 140;21 22 140
257 573 2325;573 2325
520 583 1004 1542 1919;520 583 1004 1542
138 271 272 776 777 897 898 932 1929 2299;271
1122 1132;1122
216 774 1287 1300;1287
53 110 1866;53
179 985 1187;179 1187
241 242 243 244 1042;241 242 243 1042
95 96 173 1138;95 96 173
20 21 22 23 140 142 180;20 21 22 23 142
156 2701;156
401 647 1176 1257 1259 1273 1338 1652 1932 1951;1176 1259 1338 1652 1932
165 232 454 456;232
170 220 273 516 524;170 273 516
2178 2179;2178
50 51 168 325 327 328 667;51 168 667
133 170 233 271 272 604;133 170 233 271
1425 1804;1804
1181 1533 1620;1181
97 257 1657;257
954 1212 2415;1212 2415
20 139 140 353 391 494;139 140 494
1191 1708;1191
607 1326;607
570 2885;2885
52 156 2058 2593;2593
366 428 490 561 833;366 428 490
169 736 916 1019 2002 2895;916 2895
14 81 82 84 652 754 932 1230;14 81 652 754 1230
20 139 391 1362;20 139 1362
271 516 1304;271
943 1257 1652;1257
265 313 1183;265 1183
124 637;124
20 265 561 615 753 759 2014;753 2014
869 1713 1959 2228;869 1713 2228
800 1013;800
3 106 180 504 621;3 621
948 1545;948
3 765;3
662 687;687
303 304 325 385 796;325 796
997 998 1507;998
362 663 1373 1424 1547 1843;663 1424 1843
12 174 1138;174 1138
601 616 1641;616
248 307 625 890 1577;248 307 625 890
243 814 1435 1785;243 1785
34 35 400 805 1202;34 35 1202
812 813 831 832 1629;812 813 832
420 469;420
871 881;881
159 164;164
449 451 708 1151 1290 1390 1980 2160 2297;451 1390 2160 2297
132 454 524 537 665;132 454 537 665
341 898 900 1594 2037 2157 2299;341 900 2037 2299
270 344 473 876;473
10 1426 2278;1426 2278
156 551 746 1514 1972 2341;156 551 1514 2341
871 872;872
73 74 127 129 130 352;73 130 352
16 72 270 1709 2515 2975;16 72 1709 2515 2975
330 1536;1536
26 28 29 255 586 1245;29 255 586 1245
39 2052;39
327 792 793;327 792
1873 2321;1873
465 1495 1909;1909
73 74;74
266 1362;1362
150 190 265;265
330 1715;330
353 781 782;781
668 953;668
110 112 484 1167 1175 1618;484
40 264 1121 2588;40 1121 2588
411 878 1603;878
20 23 139 714;20 23
1556 1906;1906
61 64 65 113 138 247 249 271 292 1250;61 138 249 271 292
239 241 242 244 1042;241 244 1042
167 769 1304 1759 1939;769 1304 1939
1000 1800;1000
224 225 502 611 1143 1771;224 502 1771
223 500 502;500 502
17 82 84 1290;82 84 1290
116 2360;116
871 872;871
79 177 239 241 243 244 1230;241 243 1230
21 22 140 232 494 859;21 22 140 494
135 274 275 277 423;274 277
304 325 649 738 1132;325
23 596 647 890 1962;890
195 226 1227 1791;1227 1791
62 66 713 1043 1104 2150 2818;62 713 2150
545 761 1971 2835;545 761
151 1966;1966
195 479 873;479 873
170 181 693 1344 1509 1777 1964 1978;1344 1509 1777 1978
100 373 612 640 646 1471;612 646
517 596;596
50 150 667;150 667
315 825 1133 1186 1727 1775;825 1186 1727 1775
664 1503 1581 1582;1503 1581 1582
1191 1557 1708;1191
162 164 322 1576;1576
2055 2542;2055
271 272 747;272 747
658 946;946
665 1063;1063
677 1162 1163 1164;677 1163 1164
219 221 396 1702 1832;219 1702 1832
659 945 1166 1295;659
921 1426 1857 2434;1426
135 275 279 423 855;135 279 423
92 132 247 525 876 1814;876
777 898 1594 2037;898 2037
460 733 1556 2108;2108
668 1306 1715;1715
326 328;326
1368 2400 2439;1368 2439
962 2311;962
1300 1526 1655 2562;2562
2 3 473 676 747 780 1549;1549
52 532 851;532
632 1489;632
325 326;325
484 1619;484
275 277;277
312 691 1239 2898;2898
37 1448 1736;37 1736
1268 2143;1268
2 3 455 765;3 765
216 222 455 457 500 780 791 933 1300;216
1804 2187;1804
1828 2239;1828
334 1076 1079 1080 1247 2088;334 1076 1079 1247 2088
580 625 832 905 1061;580 905 1061
809 810 1810 2023;1810 2023
20 139 195 492 561 615 1601 2114;20 2114
95 96 173 2273 2554;96 2273 2554
218 354 357 397 741 742 867 931 993;218 354 357 397 741
105 2332 2357 2358;105 2332 2357
58 92 151 399 1004;92 151 399 1004
666 728;666
813 832 2568 2945;813 832 2568
413 1864;413
2677 2874;2874
1915 2957;2957
1043 1627;1627
546 861;861
133 247 271;247 271
24 26 460 546 681 861;546
20 139 280 1147 1148 1413;20 139
95 96 173 174 555 1442 2382;96 555 2382
112 114 401 774 1099 1300 1301;112 774 1099 1300 1301
79 82 243 244 1353;82 243 244
593 814 876 1041 1189 1197 1557;593 1189 1197 1557
494 1060 1222 1241 1598 2627;494 2627
354 356 357 358 742 922 993 1625 2275;354 357 742 922 1625
124 125;125
325 327 385 796;796
8 983;983
2 3 765;3
535 813 832 1494;813 832
125 126 1613;125 126
12 13 94 95 96 173 311;12
26 1421 2113;2113
2 3 181 766 2138;2 3 181
348 497 770 1050 2018 2930;497 770 1050 2018
524 1537 2099;524
121 122 362 748 1477 1547 1548 1549;121 362 748 1477 1548
604 656;656
308 715 2096;308 715
87 453 815 1322 1582;453 815 1322 1582
581 1404 2501;581
304 719 1132 1857 1989 2456;719
127 2075;127
1127 1190 1272 1352;1127 1272 1352
800 1558;800
8 17 79 108 111 536 1043 2150;17 79 111 2150
46 633;46
53 830;53
1095 1408;1095
939 1824;939
377 839;839
232 470 473 537 608 1837 1952 1972;232 473 537 1952
896 1848;896
20 64 65 249 250 808 1575;249 250
62 64;62
650 1229;1229
110 251 341 754 755 776 1250;755 776
20 21 22 139;20 139
75 1019 1069 1569 1573;75 1069 1569 1573
521 709 710;710
591 1452;591
13 94 95 96 311;13 94 95 96
733 1389 1452;1389 1452
132 453 454 501 524 537 664 973;132 501 524 537
15 827;15
1005 1211;1211
265 266 287 425;265 266 287
17 110 216 774 1313;17 110 216 774
413 1798 2654;413 1798
703 862 2524;862
409 1861;409
460 462 546 861;460 462
87 90 266 453 1598 2314;87 90 453 1598
1088 1992;1992
636 712;712
910 1441 1986;1986
20 22;22
52 532;52
295 471 517 620 673 1921 1923 2148 2175;471 517 1923
354 357 358 396 830 922;354 357 922
356 1940;356
527 1064 2620 2715;2620 2715
20 139 912 1650;20 139
813 831 934;813
81 292 589 652 981 1046;81 589 652 1046
1025 1098 1829 2327 2411;2411
20 195 1350 1351 1594 2847;1351 1594 2847
195 561 615 911;561
912 1927 2235;1927
124 125 159 322 781 2824;125
178 179 315 825 1133 1186 1851 2644 2706 2794;179 2706
